Entity,Code,Year,Number of reported natural disasters - Earthquakes
North America,OWID_NAM,1818,2
North America,OWID_NAM,1820,3
North America,OWID_NAM,1822,2
North America,OWID_NAM,1823,2
North America,OWID_NAM,1824,3
North America,OWID_NAM,1825,1
North America,OWID_NAM,1826,1
North America,OWID_NAM,1827,1
North America,OWID_NAM,1830,2
North America,OWID_NAM,1831,2
North America,OWID_NAM,1833,1
North America,OWID_NAM,1834,1
North America,OWID_NAM,1836,1
North America,OWID_NAM,1837,3
North America,OWID_NAM,1838,1
North America,OWID_NAM,1839,3
North America,OWID_NAM,1840,1
North America,OWID_NAM,1841,1
North America,OWID_NAM,1842,2
North America,OWID_NAM,1843,1
North America,OWID_NAM,1844,3
North America,OWID_NAM,1845,2
North America,OWID_NAM,1847,1
North America,OWID_NAM,1848,1
North America,OWID_NAM,1851,3
North America,OWID_NAM,1852,5
North America,OWID_NAM,1853,1
North America,OWID_NAM,1854,9
North America,OWID_NAM,1855,6
North America,OWID_NAM,1856,3
North America,OWID_NAM,1857,1
North America,OWID_NAM,1858,3
North America,OWID_NAM,1859,3
North America,OWID_NAM,1860,2
North America,OWID_NAM,1861,2
North America,OWID_NAM,1862,2
North America,OWID_NAM,1864,3
North America,OWID_NAM,1865,3
North America,OWID_NAM,1866,2
North America,OWID_NAM,1868,7
North America,OWID_NAM,1869,2
North America,OWID_NAM,1870,6
North America,OWID_NAM,1871,5
North America,OWID_NAM,1872,4
North America,OWID_NAM,1873,4
North America,OWID_NAM,1874,2
North America,OWID_NAM,1875,3
North America,OWID_NAM,1877,1
North America,OWID_NAM,1878,5
North America,OWID_NAM,1879,2
North America,OWID_NAM,1880,3
North America,OWID_NAM,1881,3
North America,OWID_NAM,1882,3
North America,OWID_NAM,1884,5
North America,OWID_NAM,1885,1
North America,OWID_NAM,1886,1
North America,OWID_NAM,1887,4
North America,OWID_NAM,1888,2
North America,OWID_NAM,1889,2
North America,OWID_NAM,1891,2
North America,OWID_NAM,1892,3
North America,OWID_NAM,1893,1
North America,OWID_NAM,1895,2
North America,OWID_NAM,1896,2
North America,OWID_NAM,1897,5
North America,OWID_NAM,1898,4
North America,OWID_NAM,1899,6
North America,OWID_NAM,1900,5
North America,OWID_NAM,1901,3
North America,OWID_NAM,1902,9
North America,OWID_NAM,1903,3
North America,OWID_NAM,1904,2
North America,OWID_NAM,1905,3
North America,OWID_NAM,1906,6
North America,OWID_NAM,1907,5
North America,OWID_NAM,1908,4
North America,OWID_NAM,1909,4
North America,OWID_NAM,1910,4
North America,OWID_NAM,1911,3
North America,OWID_NAM,1912,4
North America,OWID_NAM,1913,1
North America,OWID_NAM,1914,1
North America,OWID_NAM,1915,4
North America,OWID_NAM,1916,6
North America,OWID_NAM,1917,4
North America,OWID_NAM,1918,2
North America,OWID_NAM,1919,2
North America,OWID_NAM,1920,1
North America,OWID_NAM,1921,4
North America,OWID_NAM,1922,2
North America,OWID_NAM,1923,1
North America,OWID_NAM,1924,1
North America,OWID_NAM,1925,5
North America,OWID_NAM,1926,2
North America,OWID_NAM,1927,3
North America,OWID_NAM,1928,6
North America,OWID_NAM,1929,5
North America,OWID_NAM,1930,2
North America,OWID_NAM,1931,2
North America,OWID_NAM,1932,9
North America,OWID_NAM,1933,5
North America,OWID_NAM,1934,6
North America,OWID_NAM,1935,3
North America,OWID_NAM,1936,1
North America,OWID_NAM,1937,5
North America,OWID_NAM,1938,6
North America,OWID_NAM,1939,1
North America,OWID_NAM,1940,4
North America,OWID_NAM,1941,4
North America,OWID_NAM,1942,2
North America,OWID_NAM,1943,1
North America,OWID_NAM,1944,1
North America,OWID_NAM,1946,5
North America,OWID_NAM,1947,2
North America,OWID_NAM,1948,2
North America,OWID_NAM,1949,3
North America,OWID_NAM,1950,5
North America,OWID_NAM,1951,6
North America,OWID_NAM,1952,6
North America,OWID_NAM,1953,2
North America,OWID_NAM,1954,5
North America,OWID_NAM,1955,3
North America,OWID_NAM,1956,2
North America,OWID_NAM,1957,4
North America,OWID_NAM,1958,1
North America,OWID_NAM,1959,3
North America,OWID_NAM,1961,1
North America,OWID_NAM,1962,6
North America,OWID_NAM,1963,1
North America,OWID_NAM,1964,2
North America,OWID_NAM,1965,6
North America,OWID_NAM,1968,3
North America,OWID_NAM,1969,2
North America,OWID_NAM,1970,2
North America,OWID_NAM,1971,4
North America,OWID_NAM,1972,2
North America,OWID_NAM,1973,5
North America,OWID_NAM,1974,1
North America,OWID_NAM,1975,4
North America,OWID_NAM,1976,4
North America,OWID_NAM,1978,4
North America,OWID_NAM,1979,6
North America,OWID_NAM,1980,9
North America,OWID_NAM,1981,2
North America,OWID_NAM,1982,7
North America,OWID_NAM,1983,7
North America,OWID_NAM,1984,3
North America,OWID_NAM,1985,5
North America,OWID_NAM,1986,7
North America,OWID_NAM,1987,5
North America,OWID_NAM,1988,4
North America,OWID_NAM,1989,4
North America,OWID_NAM,1990,4
North America,OWID_NAM,1991,6
North America,OWID_NAM,1992,7
North America,OWID_NAM,1993,4
North America,OWID_NAM,1994,6
North America,OWID_NAM,1995,3
North America,OWID_NAM,1996,3
North America,OWID_NAM,1997,2
North America,OWID_NAM,1998,2
North America,OWID_NAM,1999,5
North America,OWID_NAM,2000,3
North America,OWID_NAM,2001,6
North America,OWID_NAM,2002,8
North America,OWID_NAM,2003,10
North America,OWID_NAM,2004,8
North America,OWID_NAM,2005,3
North America,OWID_NAM,2006,5
North America,OWID_NAM,2007,9
North America,OWID_NAM,2008,9
North America,OWID_NAM,2009,5
North America,OWID_NAM,2010,7
North America,OWID_NAM,2011,10
North America,OWID_NAM,2012,5
North America,OWID_NAM,2013,6
North America,OWID_NAM,2014,13
North America,OWID_NAM,2015,4
North America,OWID_NAM,2016,5
North America,OWID_NAM,2017,8
North America,OWID_NAM,2018,8
North America,OWID_NAM,2019,4
North America,OWID_NAM,2020,6
North America,OWID_NAM,2021,3
North America,OWID_NAM,2022,6
North America,OWID_NAM,2023,2
North America,OWID_NAM,2024,3
North Korea,PRK,501,1
North Korea,PRK,1036,1
North Korea,PRK,1385,1
North Korea,PRK,1518,1
North Korea,PRK,1668,1
North Korea,PRK,1727,1
North Macedonia,MKD,361,1
North Macedonia,MKD,518,1
North Macedonia,MKD,896,1
North Macedonia,MKD,1555,1
North Macedonia,MKD,1608,1
North Macedonia,MKD,1920,1
North Macedonia,MKD,1963,1
North Macedonia,MKD,1979,1
North Macedonia,MKD,1982,1
North Macedonia,MKD,1983,1
North Macedonia,MKD,1985,1
North Macedonia,MKD,2009,1
North Macedonia,MKD,2016,1
Norway,NOR,1819,1
Oceania,OWID_OCE,1768,1
Oceania,OWID_OCE,1826,1
Oceania,OWID_OCE,1831,1
Oceania,OWID_OCE,1840,1
Oceania,OWID_OCE,1843,1
Oceania,OWID_OCE,1845,1
Oceania,OWID_OCE,1848,4
Oceania,OWID_OCE,1853,1
Oceania,OWID_OCE,1855,2
Oceania,OWID_OCE,1857,1
Oceania,OWID_OCE,1859,1
Oceania,OWID_OCE,1863,1
Oceania,OWID_OCE,1865,1
Oceania,OWID_OCE,1868,1
Oceania,OWID_OCE,1873,1
Oceania,OWID_OCE,1875,4
Oceania,OWID_OCE,1878,4
Oceania,OWID_OCE,1880,1
Oceania,OWID_OCE,1881,2
Oceania,OWID_OCE,1884,1
Oceania,OWID_OCE,1888,1
Oceania,OWID_OCE,1891,1
Oceania,OWID_OCE,1892,1
Oceania,OWID_OCE,1893,1
Oceania,OWID_OCE,1895,1
Oceania,OWID_OCE,1897,2
Oceania,OWID_OCE,1899,3
Oceania,OWID_OCE,1900,3
Oceania,OWID_OCE,1901,1
Oceania,OWID_OCE,1902,2
Oceania,OWID_OCE,1903,2
Oceania,OWID_OCE,1904,1
Oceania,OWID_OCE,1905,7
Oceania,OWID_OCE,1906,3
Oceania,OWID_OCE,1907,3
Oceania,OWID_OCE,1909,3
Oceania,OWID_OCE,1910,6
Oceania,OWID_OCE,1911,2
Oceania,OWID_OCE,1912,3
Oceania,OWID_OCE,1913,6
Oceania,OWID_OCE,1914,2
Oceania,OWID_OCE,1916,2
Oceania,OWID_OCE,1917,4
Oceania,OWID_OCE,1918,1
Oceania,OWID_OCE,1919,4
Oceania,OWID_OCE,1920,2
Oceania,OWID_OCE,1922,2
Oceania,OWID_OCE,1923,2
Oceania,OWID_OCE,1924,2
Oceania,OWID_OCE,1925,1
Oceania,OWID_OCE,1926,4
Oceania,OWID_OCE,1928,2
Oceania,OWID_OCE,1929,1
Oceania,OWID_OCE,1930,2
Oceania,OWID_OCE,1931,6
Oceania,OWID_OCE,1932,3
Oceania,OWID_OCE,1933,2
Oceania,OWID_OCE,1934,4
Oceania,OWID_OCE,1935,2
Oceania,OWID_OCE,1937,2
Oceania,OWID_OCE,1938,2
Oceania,OWID_OCE,1939,2
Oceania,OWID_OCE,1941,1
Oceania,OWID_OCE,1943,3
Oceania,OWID_OCE,1944,3
Oceania,OWID_OCE,1945,1
Oceania,OWID_OCE,1946,1
Oceania,OWID_OCE,1947,3
Oceania,OWID_OCE,1948,1
Oceania,OWID_OCE,1949,2
Oceania,OWID_OCE,1950,4
Oceania,OWID_OCE,1951,2
Oceania,OWID_OCE,1952,1
Oceania,OWID_OCE,1953,4
Oceania,OWID_OCE,1954,1
Oceania,OWID_OCE,1955,3
Oceania,OWID_OCE,1956,3
Oceania,OWID_OCE,1957,4
Oceania,OWID_OCE,1959,2
Oceania,OWID_OCE,1960,1
Oceania,OWID_OCE,1961,4
Oceania,OWID_OCE,1963,3
Oceania,OWID_OCE,1964,2
Oceania,OWID_OCE,1965,2
Oceania,OWID_OCE,1966,3
Oceania,OWID_OCE,1967,1
Oceania,OWID_OCE,1968,5
Oceania,OWID_OCE,1969,2
Oceania,OWID_OCE,1970,4
Oceania,OWID_OCE,1971,4
Oceania,OWID_OCE,1972,1
Oceania,OWID_OCE,1973,4
Oceania,OWID_OCE,1974,2
Oceania,OWID_OCE,1975,5
Oceania,OWID_OCE,1976,2
Oceania,OWID_OCE,1977,8
Oceania,OWID_OCE,1978,1
Oceania,OWID_OCE,1979,4
Oceania,OWID_OCE,1980,4
Oceania,OWID_OCE,1981,2
Oceania,OWID_OCE,1982,2
Oceania,OWID_OCE,1983,2
Oceania,OWID_OCE,1984,2
Oceania,OWID_OCE,1985,5
Oceania,OWID_OCE,1986,2
Oceania,OWID_OCE,1987,8
Oceania,OWID_OCE,1988,5
Oceania,OWID_OCE,1989,3
Oceania,OWID_OCE,1990,4
Oceania,OWID_OCE,1991,3
Oceania,OWID_OCE,1992,1
Oceania,OWID_OCE,1993,3
Oceania,OWID_OCE,1994,6
Oceania,OWID_OCE,1995,4
Oceania,OWID_OCE,1996,1
Oceania,OWID_OCE,1997,2
Oceania,OWID_OCE,1998,1
Oceania,OWID_OCE,1999,1
Oceania,OWID_OCE,2000,4
Oceania,OWID_OCE,2002,7
Oceania,OWID_OCE,2003,4
Oceania,OWID_OCE,2004,4
Oceania,OWID_OCE,2005,2
Oceania,OWID_OCE,2006,2
Oceania,OWID_OCE,2007,8
Oceania,OWID_OCE,2008,3
Oceania,OWID_OCE,2009,9
Oceania,OWID_OCE,2010,13
Oceania,OWID_OCE,2011,11
Oceania,OWID_OCE,2012,6
Oceania,OWID_OCE,2013,5
Oceania,OWID_OCE,2014,7
Oceania,OWID_OCE,2015,6
Oceania,OWID_OCE,2016,8
Oceania,OWID_OCE,2017,8
Oceania,OWID_OCE,2018,11
Oceania,OWID_OCE,2019,3
Oceania,OWID_OCE,2020,3
Oceania,OWID_OCE,2021,5
Oceania,OWID_OCE,2022,7
Oceania,OWID_OCE,2023,9
Oceania,OWID_OCE,2024,2
Oman,OMN,1497,1
Oman,OMN,1570,1
Pacific Ocean (NOAA/NCEI),,1932,1
Pacific Ocean (NOAA/NCEI),,1958,1
Pakistan,PAK,25,1
Pakistan,PAK,1668,1
Pakistan,PAK,1688,1
Pakistan,PAK,1827,1
Pakistan,PAK,1851,1
Pakistan,PAK,1852,1
Pakistan,PAK,1892,1
Pakistan,PAK,1909,2
Pakistan,PAK,1931,1
Pakistan,PAK,1935,1
Pakistan,PAK,1945,1
Pakistan,PAK,1947,1
Pakistan,PAK,1955,1
Pakistan,PAK,1972,1
Pakistan,PAK,1974,1
Pakistan,PAK,1978,1
Pakistan,PAK,1981,2
Pakistan,PAK,1983,1
Pakistan,PAK,1984,1
Pakistan,PAK,1986,2
Pakistan,PAK,1990,2
Pakistan,PAK,1992,2
Pakistan,PAK,1997,2
Pakistan,PAK,2002,2
Pakistan,PAK,2004,2
Pakistan,PAK,2005,2
Pakistan,PAK,2006,2
Pakistan,PAK,2007,1
Pakistan,PAK,2008,2
Pakistan,PAK,2009,1
Pakistan,PAK,2010,2
Pakistan,PAK,2011,1
Pakistan,PAK,2013,2
Pakistan,PAK,2014,1
Pakistan,PAK,2015,2
Pakistan,PAK,2016,1
Pakistan,PAK,2017,1
Pakistan,PAK,2019,1
Pakistan,PAK,2021,1
Palau,PLW,1914,1
Panama,PAN,1621,1
Panama,PAN,1873,1
Panama,PAN,1882,1
Panama,PAN,1884,1
Panama,PAN,1904,1
Panama,PAN,1913,1
Panama,PAN,1916,1
Panama,PAN,1934,1
Panama,PAN,1950,1
Panama,PAN,1962,2
Panama,PAN,1976,1
Panama,PAN,1979,1
Panama,PAN,1991,1
Panama,PAN,2000,1
Panama,PAN,2002,1
Panama,PAN,2003,2
Panama,PAN,2004,1
Panama,PAN,2006,1
Panama,PAN,2008,1
Panama,PAN,2009,1
Panama,PAN,2015,1
Papua New Guinea,PNG,1768,1
Papua New Guinea,PNG,1857,1
Papua New Guinea,PNG,1873,1
Papua New Guinea,PNG,1875,1
Papua New Guinea,PNG,1878,1
Papua New Guinea,PNG,1899,2
Papua New Guinea,PNG,1900,2
Papua New Guinea,PNG,1902,1
Papua New Guinea,PNG,1905,1
Papua New Guinea,PNG,1906,2
Papua New Guinea,PNG,1907,2
Papua New Guinea,PNG,1910,1
Papua New Guinea,PNG,1911,1
Papua New Guinea,PNG,1913,2
Papua New Guinea,PNG,1916,2
Papua New Guinea,PNG,1917,1
Papua New Guinea,PNG,1918,1
Papua New Guinea,PNG,1919,1
Papua New Guinea,PNG,1920,1
Papua New Guinea,PNG,1922,1
Papua New Guinea,PNG,1923,2
Papua New Guinea,PNG,1930,2
Papua New Guinea,PNG,1931,1
Papua New Guinea,PNG,1933,1
Papua New Guinea,PNG,1934,1
Papua New Guinea,PNG,1935,1
Papua New Guinea,PNG,1937,1
Papua New Guinea,PNG,1938,2
Papua New Guinea,PNG,1939,1
Papua New Guinea,PNG,1941,1
Papua New Guinea,PNG,1944,1
Papua New Guinea,PNG,1945,1
Papua New Guinea,PNG,1946,1
Papua New Guinea,PNG,1947,1
Papua New Guinea,PNG,1949,1
Papua New Guinea,PNG,1951,2
Papua New Guinea,PNG,1953,1
Papua New Guinea,PNG,1955,1
Papua New Guinea,PNG,1960,1
Papua New Guinea,PNG,1964,1
Papua New Guinea,PNG,1967,1
Papua New Guinea,PNG,1968,2
Papua New Guinea,PNG,1969,1
Papua New Guinea,PNG,1970,1
Papua New Guinea,PNG,1971,3
Papua New Guinea,PNG,1975,2
Papua New Guinea,PNG,1977,1
Papua New Guinea,PNG,1979,1
Papua New Guinea,PNG,1983,2
Papua New Guinea,PNG,1984,1
Papua New Guinea,PNG,1985,2
Papua New Guinea,PNG,1986,1
Papua New Guinea,PNG,1987,3
Papua New Guinea,PNG,1988,2
Papua New Guinea,PNG,1989,1
Papua New Guinea,PNG,1990,1
Papua New Guinea,PNG,1993,1
Papua New Guinea,PNG,1994,1
Papua New Guinea,PNG,1995,1
Papua New Guinea,PNG,1998,1
Papua New Guinea,PNG,2000,3
Papua New Guinea,PNG,2002,3
Papua New Guinea,PNG,2005,1
Papua New Guinea,PNG,2009,1
Papua New Guinea,PNG,2010,1
Papua New Guinea,PNG,2014,2
Papua New Guinea,PNG,2015,2
Papua New Guinea,PNG,2016,1
Papua New Guinea,PNG,2017,2
Papua New Guinea,PNG,2018,5
Papua New Guinea,PNG,2019,2
Papua New Guinea,PNG,2020,1
Papua New Guinea,PNG,2022,1
Papua New Guinea,PNG,2023,2
Papua New Guinea,PNG,2024,1
Peru,PER,1471,1
Peru,PER,1513,1
Peru,PER,1552,1
Peru,PER,1555,1
Peru,PER,1578,1
Peru,PER,1581,1
Peru,PER,1582,2
Peru,PER,1584,1
Peru,PER,1586,1
Peru,PER,1587,1
Peru,PER,1590,1
Peru,PER,1594,1
Peru,PER,1600,2
Peru,PER,1604,1
Peru,PER,1609,1
Peru,PER,1619,1
Peru,PER,1630,1
Peru,PER,1647,1
Peru,PER,1650,1
Peru,PER,1651,1
Peru,PER,1654,1
Peru,PER,1655,1
Peru,PER,1657,1
Peru,PER,1658,1
Peru,PER,1664,1
Peru,PER,1678,1
Peru,PER,1687,1
Peru,PER,1699,1
Peru,PER,1707,1
Peru,PER,1715,1
Peru,PER,1716,2
Peru,PER,1725,3
Peru,PER,1739,1
Peru,PER,1746,1
Peru,PER,1747,1
Peru,PER,1784,1
Peru,PER,1799,1
Peru,PER,1806,1
Peru,PER,1813,1
Peru,PER,1821,1
Peru,PER,1828,1
Peru,PER,1833,1
Peru,PER,1840,1
Peru,PER,1846,1
Peru,PER,1847,1
Peru,PER,1852,1
Peru,PER,1860,2
Peru,PER,1861,1
Peru,PER,1865,2
Peru,PER,1868,1
Peru,PER,1869,2
Peru,PER,1871,2
Peru,PER,1872,1
Peru,PER,1877,1
Peru,PER,1878,1
Peru,PER,1897,1
Peru,PER,1906,1
Peru,PER,1907,2
Peru,PER,1908,1
Peru,PER,1912,1
Peru,PER,1913,3
Peru,PER,1914,4
Peru,PER,1915,1
Peru,PER,1921,1
Peru,PER,1922,3
Peru,PER,1928,4
Peru,PER,1932,1
Peru,PER,1937,1
Peru,PER,1939,2
Peru,PER,1940,1
Peru,PER,1942,1
Peru,PER,1943,1
Peru,PER,1946,2
Peru,PER,1947,1
Peru,PER,1948,2
Peru,PER,1950,3
Peru,PER,1951,1
Peru,PER,1952,1
Peru,PER,1953,2
Peru,PER,1955,1
Peru,PER,1958,2
Peru,PER,1959,2
Peru,PER,1960,3
Peru,PER,1961,1
Peru,PER,1962,1
Peru,PER,1963,2
Peru,PER,1966,1
Peru,PER,1967,1
Peru,PER,1968,1
Peru,PER,1969,2
Peru,PER,1970,4
Peru,PER,1971,2
Peru,PER,1972,1
Peru,PER,1974,2
Peru,PER,1979,1
Peru,PER,1980,1
Peru,PER,1981,2
Peru,PER,1982,1
Peru,PER,1983,1
Peru,PER,1985,1
Peru,PER,1986,2
Peru,PER,1987,2
Peru,PER,1990,2
Peru,PER,1991,3
Peru,PER,1993,1
Peru,PER,1996,2
Peru,PER,1999,2
Peru,PER,2001,4
Peru,PER,2005,3
Peru,PER,2006,1
Peru,PER,2007,1
Peru,PER,2008,3
Peru,PER,2009,1
Peru,PER,2010,1
Peru,PER,2011,1
Peru,PER,2012,1
Peru,PER,2013,2
Peru,PER,2014,1
Peru,PER,2015,3
Peru,PER,2016,2
Peru,PER,2017,3
Peru,PER,2018,1
Peru,PER,2019,2
Peru,PER,2020,1
Peru,PER,2021,3
Peru,PER,2022,4
Peru,PER,2024,3
Philippines,PHL,1599,1
Philippines,PHL,1600,1
Philippines,PHL,1601,1
Philippines,PHL,1610,1
Philippines,PHL,1619,1
Philippines,PHL,1620,1
Philippines,PHL,1627,1
Philippines,PHL,1628,1
Philippines,PHL,1636,1
Philippines,PHL,1641,1
Philippines,PHL,1645,2
Philippines,PHL,1648,1
Philippines,PHL,1653,1
Philippines,PHL,1658,1
Philippines,PHL,1665,1
Philippines,PHL,1675,1
Philippines,PHL,1677,1
Philippines,PHL,1699,1
Philippines,PHL,1716,1
Philippines,PHL,1721,1
Philippines,PHL,1728,1
Philippines,PHL,1730,1
Philippines,PHL,1735,1
Philippines,PHL,1743,2
Philippines,PHL,1744,1
Philippines,PHL,1747,1
Philippines,PHL,1749,1
Philippines,PHL,1754,1
Philippines,PHL,1767,1
Philippines,PHL,1770,1
Philippines,PHL,1771,1
Philippines,PHL,1787,2
Philippines,PHL,1796,1
Philippines,PHL,1811,1
Philippines,PHL,1814,1
Philippines,PHL,1824,2
Philippines,PHL,1828,1
Philippines,PHL,1830,2
Philippines,PHL,1840,1
Philippines,PHL,1852,2
Philippines,PHL,1853,1
Philippines,PHL,1855,1
Philippines,PHL,1862,1
Philippines,PHL,1863,2
Philippines,PHL,1865,1
Philippines,PHL,1866,1
Philippines,PHL,1869,2
Philippines,PHL,1870,1
Philippines,PHL,1871,2
Philippines,PHL,1872,2
Philippines,PHL,1874,2
Philippines,PHL,1875,2
Philippines,PHL,1878,1
Philippines,PHL,1879,1
Philippines,PHL,1880,3
Philippines,PHL,1881,2
Philippines,PHL,1885,2
Philippines,PHL,1887,2
Philippines,PHL,1889,1
Philippines,PHL,1890,1
Philippines,PHL,1892,2
Philippines,PHL,1893,1
Philippines,PHL,1894,2
Philippines,PHL,1895,1
Philippines,PHL,1897,7
Philippines,PHL,1901,2
Philippines,PHL,1902,2
Philippines,PHL,1903,1
Philippines,PHL,1905,1
Philippines,PHL,1907,4
Philippines,PHL,1908,1
Philippines,PHL,1909,1
Philippines,PHL,1910,1
Philippines,PHL,1911,2
Philippines,PHL,1912,1
Philippines,PHL,1913,1
Philippines,PHL,1915,2
Philippines,PHL,1916,1
Philippines,PHL,1917,1
Philippines,PHL,1918,3
Philippines,PHL,1919,2
Philippines,PHL,1921,2
Philippines,PHL,1922,4
Philippines,PHL,1923,2
Philippines,PHL,1924,3
Philippines,PHL,1925,3
Philippines,PHL,1928,2
Philippines,PHL,1929,1
Philippines,PHL,1931,2
Philippines,PHL,1932,1
Philippines,PHL,1934,1
Philippines,PHL,1937,1
Philippines,PHL,1939,1
Philippines,PHL,1942,1
Philippines,PHL,1943,1
Philippines,PHL,1948,1
Philippines,PHL,1949,2
Philippines,PHL,1951,1
Philippines,PHL,1952,1
Philippines,PHL,1954,1
Philippines,PHL,1955,1
Philippines,PHL,1957,1
Philippines,PHL,1960,1
Philippines,PHL,1968,1
Philippines,PHL,1970,4
Philippines,PHL,1972,2
Philippines,PHL,1973,1
Philippines,PHL,1975,1
Philippines,PHL,1976,2
Philippines,PHL,1977,1
Philippines,PHL,1978,1
Philippines,PHL,1982,1
Philippines,PHL,1983,1
Philippines,PHL,1985,2
Philippines,PHL,1987,3
Philippines,PHL,1988,3
Philippines,PHL,1989,1
Philippines,PHL,1990,4
Philippines,PHL,1991,1
Philippines,PHL,1992,1
Philippines,PHL,1994,1
Philippines,PHL,1995,2
Philippines,PHL,1999,1
Philippines,PHL,2000,1
Philippines,PHL,2001,1
Philippines,PHL,2002,1
Philippines,PHL,2003,3
Philippines,PHL,2004,1
Philippines,PHL,2007,2
Philippines,PHL,2008,1
Philippines,PHL,2009,1
Philippines,PHL,2010,1
Philippines,PHL,2011,2
Philippines,PHL,2012,4
Philippines,PHL,2013,2
Philippines,PHL,2014,1
Philippines,PHL,2015,1
Philippines,PHL,2017,7
Philippines,PHL,2019,9
Philippines,PHL,2020,1
Philippines,PHL,2021,1
Philippines,PHL,2022,2
Philippines,PHL,2023,3
Poland,POL,2004,1
Poland,POL,2016,1
Poland,POL,2018,1
Poland,POL,2019,3
Poland,POL,2022,1
Poland,POL,2024,1
Portugal,PRT,-210,1
Portugal,PRT,-60,1
Portugal,PRT,382,1
Portugal,PRT,1151,1
Portugal,PRT,1320,1
Portugal,PRT,1344,1
Portugal,PRT,1356,1
Portugal,PRT,1522,1
Portugal,PRT,1531,1
Portugal,PRT,1547,1
Portugal,PRT,1551,1
Portugal,PRT,1571,1
Portugal,PRT,1587,1
Portugal,PRT,1591,1
Portugal,PRT,1597,1
Portugal,PRT,1598,1
Portugal,PRT,1614,2
Portugal,PRT,1719,1
Portugal,PRT,1720,2
Portugal,PRT,1722,1
Portugal,PRT,1730,1
Portugal,PRT,1739,1
Portugal,PRT,1752,1
Portugal,PRT,1755,2
Portugal,PRT,1756,1
Portugal,PRT,1757,1
Portugal,PRT,1758,1
Portugal,PRT,1761,1
Portugal,PRT,1764,1
Portugal,PRT,1793,1
Portugal,PRT,1807,1
Portugal,PRT,1816,1
Portugal,PRT,1841,1
Portugal,PRT,1847,1
Portugal,PRT,1852,2
Portugal,PRT,1856,1
Portugal,PRT,1858,1
Portugal,PRT,1909,1
Portugal,PRT,1926,2
Portugal,PRT,1934,1
Portugal,PRT,1935,1
Portugal,PRT,1939,1
Portugal,PRT,1958,1
Portugal,PRT,1964,1
Portugal,PRT,1968,1
Portugal,PRT,1969,1
Portugal,PRT,1973,1
Portugal,PRT,1980,1
Portugal,PRT,1988,1
Portugal,PRT,1989,1
Portugal,PRT,1998,1
Romania,ROU,1516,1
Romania,ROU,1802,1
Romania,ROU,1821,1
Romania,ROU,1829,1
Romania,ROU,1838,1
Romania,ROU,1940,1
Romania,ROU,1977,2
Romania,ROU,1986,1
Romania,ROU,1990,2
Romania,ROU,1991,3
Romania,ROU,2004,1
Russia,RUS,-63,1
Russia,RUS,743,1
Russia,RUS,1652,1
Russia,RUS,1688,1
Russia,RUS,1725,1
Russia,RUS,1737,3
Russia,RUS,1742,2
Russia,RUS,1761,1
Russia,RUS,1769,1
Russia,RUS,1780,1
Russia,RUS,1790,1
Russia,RUS,1791,1
Russia,RUS,1792,1
Russia,RUS,1827,1
Russia,RUS,1829,1
Russia,RUS,1830,2
Russia,RUS,1841,1
Russia,RUS,1847,1
Russia,RUS,1849,2
Russia,RUS,1853,1
Russia,RUS,1858,1
Russia,RUS,1862,1
Russia,RUS,1885,1
Russia,RUS,1893,1
Russia,RUS,1896,1
Russia,RUS,1899,1
Russia,RUS,1900,1
Russia,RUS,1901,1
Russia,RUS,1902,1
Russia,RUS,1904,3
Russia,RUS,1905,2
Russia,RUS,1907,1
Russia,RUS,1908,1
Russia,RUS,1911,1
Russia,RUS,1913,2
Russia,RUS,1915,2
Russia,RUS,1916,1
Russia,RUS,1917,1
Russia,RUS,1918,3
Russia,RUS,1922,1
Russia,RUS,1923,3
Russia,RUS,1924,2
Russia,RUS,1927,1
Russia,RUS,1929,1
Russia,RUS,1935,1
Russia,RUS,1936,2
Russia,RUS,1937,2
Russia,RUS,1943,1
Russia,RUS,1949,1
Russia,RUS,1950,1
Russia,RUS,1952,1
Russia,RUS,1953,1
Russia,RUS,1956,1
Russia,RUS,1957,1
Russia,RUS,1958,3
Russia,RUS,1959,5
Russia,RUS,1961,3
Russia,RUS,1963,3
Russia,RUS,1964,1
Russia,RUS,1965,1
Russia,RUS,1966,1
Russia,RUS,1967,1
Russia,RUS,1968,1
Russia,RUS,1969,2
Russia,RUS,1970,3
Russia,RUS,1971,7
Russia,RUS,1973,3
Russia,RUS,1974,1
Russia,RUS,1975,2
Russia,RUS,1976,1
Russia,RUS,1978,6
Russia,RUS,1980,1
Russia,RUS,1983,1
Russia,RUS,1984,2
Russia,RUS,1989,1
Russia,RUS,1991,2
Russia,RUS,1993,2
Russia,RUS,1994,2
Russia,RUS,1995,2
Russia,RUS,1997,1
Russia,RUS,1999,1
Russia,RUS,2000,1
Russia,RUS,2003,3
Russia,RUS,2004,1
Russia,RUS,2006,2
Russia,RUS,2007,2
Russia,RUS,2008,3
Russia,RUS,2009,1
Russia,RUS,2011,1
Russia,RUS,2012,1
Russia,RUS,2013,4
Russia,RUS,2017,1
Russia,RUS,2018,1
Russia,RUS,2019,1
Russia,RUS,2020,1
Russia,RUS,2022,1
Russia,RUS,2024,1
Rwanda,RWA,2002,1
Rwanda,RWA,2008,1
